processedTweet,label
اليهود يخرجون جنازة حدهم نيويورك ضاربين بعرض الحاط تعليمات وعندما رشدوهم للصحة العامة قالوا شعب الله المختار تصيبنا فصابتهم خراطيم الشرطة لتفريقهم وهم يقاومون كانت رصاصة الهوا لقفزوا هاربين فهم حرص الحياة عمروا مليون,False
حقيقة مقطع الفيديو يظهر الصدامات حصلت الشرطة واليهود نيويورك منع جنازة خوفا انتشار عدوى ليك تحقق فريق,True
وزارة الصحة العامة منع بيع وتداول منتج نظرا لاحتواه ادعاات طبية دقيقة وغير مثبتة علميا بنه يستخدم للوقاية الفيروسات والبكتيريا المنقولة عبر الهوا,True
حظرت وزارة الصحة بيع وتداول منتج نظرا لاحتواه ادعاات طبية دقيقة وغير مثبتة علميا بنه يستخدم للوقاية الفيروسات والبكتيريا المنقولة عبر الهوا ووضحت الوزارة المنتج مرخص جهة مختصة دولة قطر,True
ادارة الرقابة الدواية بوزارة الصحة قطر تمنع كرت البيع بسبب عدم ثبوت اي ادعا علمي تنخدعوا يستغل ازمة للتكسب صحيحا لضجت الدنيا,True
يعقم الجو يحميك فيروس تم تصريح بفعاليته اي مسسه طبيه مو صح مقولة قيمته دنانير احنا قاعد نقط خرابيط ثانيه مو صح مقولة اذا ينفعك يضرك انتهى,True
دمحمد الصفي مايقي كورونا,True
حذرت منظمة الغذا والدوا المريكية 8 بريل لسنة 2020 استخدام منتج سجلت عدة عراض جانبية لمن تناولها الفشل التنفسي وانخفاض ضغط الدم وفشل الكبد وانخفاض عدد خلايا الدم والقي والسهال الحاد اكد عدم فاعليته ضد,True
الهروله لى جهنم المصير عملية زراعة الشريحه الالكترونيه الجلد بحجم حبة الارز نوع بسمتي الكلام يدور حاليا اللقاح يقوم بنتاجه السيد بيل غيتس يحتوي الشريحة,False
بيل غيتس عراب مامرة ولقاحها الجاهز سيكون عبارة شريحة لكترونية تحقن الجسم لمعرفة تحركاتنا بالله عليكو انتو عاملين هالميمعة عشان تعرفوا تحركاتي وانا وين ودي روح يعني نازل اشتري خبز طالع كب الزبالة,False
للمعلومة بيل غيتس يدعم لقاحات كورونا فايروس عشان يحط شريحة ذكيه تدخل جسم نسان ويصير المسيطر العالم يعني بكره تصيررين زين الجوال يده يتعقبك وين كنت يتحكم العالم زي يبغى ابحث الموضوع وتعرفي اكثر,False
يقال ان علاقة تقنية 5 وفايروس كورونا وكلهم طلعوا اوهان اعلن بيل قيتس مشروعه 2020 عباره شريحه بحجم عدة نانوات تغرس اليد والعذر تخزين معلوماتك للرعايه الصحيه والحقيقة التحكم بالعقل والقلب ومعرفة تحركاتك شفت مدونات لمسيحيين يسمونها شريحة الدجال,False
انطق المسخ خلفه سبب انتشار فايروس كورونا لهذا السبب طلب تطعيم ومنح شهادة بوضع شريحة بجسم انسان اثبات بانه تم تطعيمه والهدف هوان تم تقييدابشرومعرفة شي عنهم اسلوب صهيوماسوني ريتشادي عليهم سخط الله وغضبه وبسه لايرد القوم الظالمين,False
لقاح كورونا يكون جاهز 2022 عبارة شريحة لكترونية تركب الجلد تصدقون الشي متداول المواقع الجنبية يعني الخواجة بزر يقتل اللي ماخذين اللقاح منتم مصدقين بكيفكم,False
يخاطبون عقلك الباطني مايريدون الان سجن عقلك بيتك مستفردين مترنص امام تلفاز لرعابك مدة 6 اشهر سنه لدرجة تكيد وهم كورونا يعلن الشيطان الاكبر وهمي ليدخل بيتك دضابط بتوجيه حكومي ويغرس شريحة التحكم دادوا البسطا يكتشفون يزلزلون الارض,False
طبعا هيكون فية شريحة يتم مراقبة سكان العالم دا الهدف كورونا,False
الطريق لبد تطبيق النظام العالمي الجديد يتم زرع شريحة جسم الانسان بحجت اللقاح لتحكم ومعرفت يفكر انسان وتم زرع الشريحه مليون انسان مستوى العالم,False
حقيقة تصريح الريس التركي رجب طيب سنفتح المساجد شهر الكريم عموم المحافظات التركية ليك تحقق فريق,True
ستاذ الفيروسات الياباني تاسوكو هونجو قال فيروس طبيعي اثر العالم ولتثر بدرجة الحرارة ولن ينتشر موطنه ينتشر سويسرا او المناطق الحارةانا واثق انه الخفافيش اذا كنت مخط سحبوا جازة نوبل مني موتي الصين تكذب,False
ستاذ الفيروسات الياباني تاسوكو هونجو الحاز علي جازه نوبل يقول فيروس طبيعي انا واثق ومتاكد انه الخفافيش اذا كنت مخط سحبوا جازة نوبل مني موتي الصين تكذب,False
ستاذ الفيروسات الياباني تاسوكو هونجو قال فيروس طبيعي اثر العالم ولتثر بدرجة الحرارة ولن ينتشر موطنه ينتشر سويسرا او المناطق الحارةانا واثق 100 انه الخفافيش اذا كنت مخط سحبوا جازة نوبل مني موتي الصين تكذب,False
تناقلت حسابات تصريحا منسوبا لى ستاذ كلية الطب العالم الياباني تاسوكو هونجو قال فايروس المستجد طبيعي ورجح احتمالية الصين كذبت بتصريحاتها حول الفايروس يعني تصنيعه يدي البشر ليك تحقق فريق,True
